payment_id,customer_id,staff_id,rental_id,amount,payment_date
13330,495,2,623.0,4.99,2005-05-28T15:01:28.000Z
13331,495,2,741.0,4.99,2005-05-29T07:35:49.000Z
13332,495,2,2074.0,2.99,2005-06-17T15:40:03.000Z
13333,495,1,2349.0,4.99,2005-06-18T11:25:14.000Z
13334,495,1,2549.0,7.99,2005-06-19T01:46:39.000Z
13335,495,1,3129.0,3.99,2005-06-20T17:57:48.000Z
13336,495,2,3966.0,2.99,2005-07-06T21:38:49.000Z
13337,495,2,5484.0,7.99,2005-07-09T22:54:37.000Z
13338,495,2,6426.0,7.99,2005-07-11T22:56:38.000Z
13339,495,2,7191.0,2.99,2005-07-27T07:36:15.000Z
13340,495,1,8151.0,0.99,2005-07-28T19:50:52.000Z
13341,495,1,8383.0,1.99,2005-07-29T04:36:47.000Z
13342,495,1,8451.0,5.99,2005-07-29T06:44:56.000Z
13343,495,1,8672.0,5.99,2005-07-29T14:49:48.000Z
13344,495,1,9387.0,9.99,2005-07-30T18:27:05.000Z
13345,495,1,9741.0,4.99,2005-07-31T08:09:22.000Z
13346,495,2,10065.0,4.99,2005-07-31T18:27:34.000Z
13347,495,2,10643.0,5.99,2005-08-01T14:48:33.000Z
13348,495,1,10783.0,4.99,2005-08-01T20:23:37.000Z
13349,495,1,12782.0,5.99,2005-08-18T22:56:23.000Z
13350,495,2,12837.0,0.99,2005-08-19T00:51:09.000Z
13351,495,2,13205.0,3.99,2005-08-19T14:05:26.000Z
13352,495,2,13445.0,2.99,2005-08-19T23:05:33.000Z
13353,495,2,13818.0,4.99,2005-08-20T12:20:09.000Z
13354,495,1,15984.0,2.99,2005-08-23T19:16:27.000Z
13355,495,2,13753.0,0.99,2006-02-14T15:16:03.000Z
13356,496,2,322.0,4.99,2005-05-26T23:47:35.000Z
13357,496,2,966.0,0.99,2005-05-30T18:00:37.000Z
13358,496,1,2567.0,2.99,2005-06-19T03:04:46.000Z
13359,496,2,3569.0,3.99,2005-07-06T02:17:23.000Z
13360,496,1,4070.0,2.99,2005-07-07T03:37:09.000Z
13361,496,1,4261.0,4.99,2005-07-07T13:23:56.000Z
13362,496,1,4269.0,0.99,2005-07-07T13:38:33.000Z
13363,496,1,5559.0,5.99,2005-07-10T02:13:07.000Z
13364,496,2,5949.0,4.99,2005-07-10T22:13:00.000Z
13365,496,1,7133.0,2.99,2005-07-27T05:29:23.000Z
13366,496,2,8221.0,2.99,2005-07-28T22:47:19.000Z
13367,496,1,11060.0,7.99,2005-08-02T05:48:18.000Z
13368,496,2,11448.0,4.99,2005-08-02T19:44:33.000Z
13369,496,1,11893.0,3.99,2005-08-17T14:13:29.000Z
13370,496,2,12605.0,4.99,2005-08-18T15:59:37.000Z
13371,496,1,13569.0,5.99,2005-08-20T04:02:59.000Z
13372,496,2,14013.0,6.99,2005-08-20T19:42:50.000Z
13373,496,1,14332.0,7.99,2005-08-21T07:30:43.000Z
13374,496,1,14348.0,0.99,2005-08-21T07:54:26.000Z
13375,496,2,15750.0,2.99,2005-08-23T11:36:05.000Z
13376,496,1,13182.0,2.99,2006-02-14T15:16:03.000Z
13377,497,1,1100.0,7.99,2005-05-31T13:03:21.000Z
13378,497,2,2180.0,8.99,2005-06-17T23:47:43.000Z
13379,497,1,2298.0,5.99,2005-06-18T07:18:29.000Z
13380,497,1,2406.0,2.99,2005-06-18T15:39:37.000Z
13381,497,2,2818.0,4.99,2005-06-19T19:05:52.000Z
13382,497,1,3696.0,2.99,2005-07-06T09:04:55.000Z
13383,497,2,4218.0,7.99,2005-07-07T11:10:24.000Z
13384,497,1,4516.0,4.99,2005-07-08T01:43:41.000Z
13385,497,1,4578.0,0.99,2005-07-08T05:00:17.000Z
13386,497,2,4795.0,0.99,2005-07-08T15:32:54.000Z
13387,497,1,5030.0,4.99,2005-07-09T01:35:43.000Z
13388,497,1,5239.0,4.99,2005-07-09T12:12:35.000Z
13389,497,2,7603.0,2.99,2005-07-27T22:54:44.000Z
13390,497,2,8011.0,2.99,2005-07-28T14:26:39.000Z
13391,497,1,8150.0,6.99,2005-07-28T19:50:41.000Z
13392,497,2,8813.0,6.99,2005-07-29T20:47:55.000Z
13393,497,2,8867.0,4.99,2005-07-29T23:02:18.000Z
13394,497,1,9273.0,9.99,2005-07-30T14:05:36.000Z
13395,497,2,9850.0,4.99,2005-07-31T11:46:52.000Z
13396,497,2,10760.0,7.99,2005-08-01T19:25:20.000Z
13397,497,1,12123.0,0.99,2005-08-17T22:22:18.000Z
13398,497,1,13159.0,4.99,2005-08-19T12:19:59.000Z
13399,497,1,13289.0,2.99,2005-08-19T17:31:30.000Z
13400,497,2,14134.0,0.99,2005-08-21T00:45:54.000Z
13401,497,1,15362.0,5.99,2005-08-22T20:40:20.000Z
13402,497,2,15633.0,0.99,2005-08-23T06:31:10.000Z
13403,497,1,15919.0,0.99,2005-08-23T17:01:31.000Z
13404,497,1,12698.0,4.99,2006-02-14T15:16:03.000Z
13405,498,2,49.0,2.99,2005-05-25T05:39:35.000Z
13406,498,1,429.0,8.99,2005-05-27T15:21:26.000Z
13407,498,2,718.0,2.99,2005-05-29T03:52:23.000Z
13408,498,1,1253.0,6.99,2005-06-15T05:06:33.000Z
13409,498,1,1782.0,2.99,2005-06-16T18:21:12.000Z
13410,498,1,2344.0,2.99,2005-06-18T11:01:47.000Z
13411,498,1,2449.0,4.99,2005-06-18T18:18:36.000Z
13412,498,1,3098.0,0.99,2005-06-20T15:37:01.000Z
13413,498,2,3360.0,0.99,2005-06-21T11:12:41.000Z
13414,498,2,3828.0,0.99,2005-07-06T14:57:30.000Z
13415,498,2,3856.0,2.99,2005-07-06T16:04:46.000Z
13416,498,1,4311.0,4.99,2005-07-07T16:31:14.000Z
13417,498,2,4972.0,2.99,2005-07-08T22:56:09.000Z
13418,498,1,5286.0,2.99,2005-07-09T14:11:41.000Z
13419,498,2,5884.0,0.99,2005-07-10T18:31:38.000Z
13420,498,1,6058.0,2.99,2005-07-11T03:03:51.000Z
13421,498,1,6088.0,1.99,2005-07-11T04:40:35.000Z
13422,498,1,7285.0,4.99,2005-07-27T11:14:06.000Z
13423,498,1,7286.0,6.99,2005-07-27T11:23:49.000Z
13424,498,1,7341.0,4.99,2005-07-27T13:23:55.000Z
13425,498,2,8020.0,4.99,2005-07-28T14:43:32.000Z
13426,498,1,8229.0,2.99,2005-07-28T23:09:08.000Z
13427,498,2,9021.0,0.99,2005-07-30T04:34:24.000Z
13428,498,2,9689.0,4.99,2005-07-31T06:00:08.000Z
13429,498,1,10225.0,0.99,2005-08-01T00:38:40.000Z
13430,498,1,11455.0,6.99,2005-08-02T20:07:06.000Z
13431,498,1,12893.0,2.99,2005-08-19T02:46:43.000Z
13432,499,2,89.0,2.99,2005-05-25T13:28:29.000Z
13433,499,1,1355.0,2.99,2005-06-15T12:13:59.000Z
13434,499,2,1526.0,4.99,2005-06-15T23:27:51.000Z
13435,499,2,1830.0,4.99,2005-06-16T21:18:43.000Z
13436,499,2,3241.0,1.99,2005-06-21T01:54:32.000Z
13437,499,1,3794.0,4.99,2005-07-06T13:35:26.000Z
13438,499,1,5022.0,2.99,2005-07-09T01:10:54.000Z
13439,499,2,5392.0,2.99,2005-07-09T18:32:30.000Z
13440,499,2,5427.0,3.99,2005-07-09T20:12:26.000Z
13441,499,1,5956.0,4.99,2005-07-10T22:23:08.000Z
13442,499,2,6723.0,4.99,2005-07-12T12:44:57.000Z
13443,499,1,7800.0,0.99,2005-07-28T06:50:59.000Z
13444,499,1,7831.0,0.99,2005-07-28T07:44:21.000Z
13445,499,1,7898.0,6.99,2005-07-28T10:08:22.000Z
13446,499,2,8130.0,4.99,2005-07-28T18:48:15.000Z
13447,499,1,8770.0,3.99,2005-07-29T18:53:50.000Z
13448,499,1,9588.0,0.99,2005-07-31T02:13:13.000Z
13449,499,2,10333.0,0.99,2005-08-01T03:58:32.000Z
13450,499,2,10497.0,2.99,2005-08-01T09:55:59.000Z
13451,499,1,11513.0,7.99,2005-08-16T22:51:33.000Z
13452,499,2,11606.0,0.99,2005-08-17T02:32:43.000Z
13453,499,2,11978.0,4.99,2005-08-17T17:02:10.000Z
13454,499,1,12004.0,8.99,2005-08-17T17:56:53.000Z
13455,499,1,12354.0,7.99,2005-08-18T06:34:07.000Z
13456,499,1,12436.0,3.99,2005-08-18T09:41:05.000Z
13457,499,1,12587.0,1.99,2005-08-18T15:03:13.000Z
13458,499,2,12947.0,4.99,2005-08-19T04:54:21.000Z
13459,499,2,13822.0,3.99,2005-08-20T12:39:28.000Z
13460,499,1,14858.0,3.99,2005-08-22T01:46:18.000Z
13461,499,1,15587.0,7.99,2005-08-23T05:00:28.000Z
13462,500,1,112.0,8.99,2005-05-25T17:57:24.000Z
13463,500,1,389.0,8.99,2005-05-27T09:45:41.000Z
13464,500,1,610.0,0.99,2005-05-28T14:15:25.000Z
13465,500,1,1375.0,5.99,2005-06-15T13:54:56.000Z
13466,500,2,1388.0,5.99,2005-06-15T14:48:41.000Z
13467,500,2,2189.0,3.99,2005-06-18T00:20:26.000Z
13468,500,2,2526.0,6.99,2005-06-19T00:03:07.000Z
13469,500,1,2996.0,2.99,2005-06-20T08:20:29.000Z
13470,500,2,3926.0,4.99,2005-07-06T19:42:35.000Z
13471,500,1,4561.0,0.99,2005-07-08T04:02:43.000Z
13472,500,2,4790.0,4.99,2005-07-08T15:25:27.000Z
13473,500,2,6018.0,4.99,2005-07-11T01:06:36.000Z
13474,500,2,6187.0,2.99,2005-07-11T10:28:51.000Z
13475,500,2,6801.0,3.99,2005-07-12T16:09:08.000Z
13476,500,1,7857.0,0.99,2005-07-28T08:49:40.000Z
13477,500,1,7925.0,2.99,2005-07-28T11:10:02.000Z
13478,500,1,8538.0,6.99,2005-07-29T09:45:17.000Z
13479,500,1,8925.0,0.99,2005-07-30T01:09:14.000Z
13480,500,2,9290.0,3.99,2005-07-30T14:59:08.000Z
13481,500,1,10947.0,6.99,2005-08-02T02:23:17.000Z
13482,500,2,11218.0,1.99,2005-08-02T11:29:12.000Z
13483,500,1,12639.0,2.99,2005-08-18T17:13:05.000Z
13484,500,2,12813.0,2.99,2005-08-18T23:54:22.000Z
13485,500,2,13628.0,4.99,2005-08-20T06:03:53.000Z
13486,500,1,14407.0,0.99,2005-08-21T09:46:51.000Z
13487,500,1,14964.0,4.99,2005-08-22T05:39:24.000Z
13488,500,1,15584.0,2.99,2005-08-23T04:49:21.000Z
13489,500,1,15853.0,2.99,2005-08-23T14:54:20.000Z
13490,501,1,493.0,0.99,2005-05-27T23:34:11.000Z
13491,501,1,605.0,1.99,2005-05-28T13:39:10.000Z
13492,501,2,3222.0,5.99,2005-06-21T00:50:29.000Z
13493,501,1,3412.0,7.99,2005-06-21T15:44:31.000Z
13494,501,2,3541.0,6.99,2005-07-06T00:50:11.000Z
13495,501,2,3723.0,6.99,2005-07-06T10:12:02.000Z
13496,501,2,4769.0,2.99,2005-07-08T14:29:16.000Z
13497,501,2,5520.0,1.99,2005-07-10T00:30:41.000Z
13498,501,2,6095.0,7.99,2005-07-11T05:06:41.000Z
13499,501,1,7456.0,0.99,2005-07-27T17:34:53.000Z
13500,501,1,8021.0,2.99,2005-07-28T14:45:24.000Z
13501,501,2,8529.0,2.99,2005-07-29T09:24:31.000Z
13502,501,1,9359.0,2.99,2005-07-30T17:39:28.000Z
13503,501,1,10817.0,4.99,2005-08-01T21:51:08.000Z
13504,501,2,11393.0,4.99,2005-08-02T17:44:29.000Z
13505,501,1,11640.0,1.99,2005-08-17T03:44:33.000Z
13506,501,2,11799.0,6.99,2005-08-17T10:25:25.000Z
13507,501,1,12914.0,4.99,2005-08-19T03:25:59.000Z
13508,501,2,13889.0,0.99,2005-08-20T14:40:06.000Z
13509,501,1,15239.0,4.99,2005-08-22T16:46:17.000Z
13510,501,1,15699.0,5.99,2005-08-23T09:20:35.000Z
13511,502,2,258.0,2.99,2005-05-26T14:28:14.000Z
13512,502,1,861.0,0.99,2005-05-30T01:48:32.000Z
13513,502,1,893.0,2.99,2005-05-30T07:06:59.000Z
13514,502,2,965.0,0.99,2005-05-30T18:00:14.000Z
13515,502,2,1696.0,7.99,2005-06-16T11:50:01.000Z
13516,502,2,2420.0,0.99,2005-06-18T16:22:28.000Z
13517,502,1,2911.0,0.99,2005-06-20T02:32:37.000Z
13518,502,2,3614.0,2.99,2005-07-06T04:46:05.000Z
13519,502,1,4606.0,2.99,2005-07-08T06:05:50.000Z
13520,502,2,5368.0,5.99,2005-07-09T17:41:59.000Z
13521,502,2,5662.0,2.99,2005-07-10T06:59:24.000Z
13522,502,2,6414.0,7.99,2005-07-11T22:26:13.000Z
13523,502,1,6760.0,8.99,2005-07-12T14:16:00.000Z
13524,502,2,6828.0,2.99,2005-07-12T17:38:51.000Z
13525,502,2,6924.0,8.99,2005-07-26T21:51:53.000Z
13526,502,2,7213.0,3.99,2005-07-27T08:22:29.000Z
13527,502,1,7255.0,4.99,2005-07-27T09:49:54.000Z
13528,502,1,7757.0,4.99,2005-07-28T05:23:00.000Z
13529,502,1,7884.0,4.99,2005-07-28T09:37:24.000Z
13530,502,2,8034.0,4.99,2005-07-28T15:20:26.000Z
13531,502,2,9232.0,0.99,2005-07-30T12:43:00.000Z
13532,502,1,9599.0,4.99,2005-07-31T02:32:06.000Z
13533,502,2,10390.0,4.99,2005-08-01T05:46:48.000Z
13534,502,1,10938.0,0.99,2005-08-02T02:05:22.000Z
13535,502,2,11036.0,4.99,2005-08-02T04:56:29.000Z
13536,502,1,11301.0,0.99,2005-08-02T14:37:59.000Z
13537,502,1,11317.0,4.99,2005-08-02T15:08:52.000Z
13538,502,1,11435.0,0.99,2005-08-02T19:14:23.000Z
13539,502,1,11620.0,0.99,2005-08-17T03:06:22.000Z
13540,502,1,12762.0,4.99,2005-08-18T22:06:54.000Z
13541,502,1,13052.0,9.99,2005-08-19T08:31:42.000Z
13542,502,1,14411.0,4.99,2005-08-21T09:54:57.000Z
13543,502,1,15486.0,3.99,2005-08-23T01:05:20.000Z
13544,502,1,16034.0,3.99,2005-08-23T21:06:34.000Z
13545,503,2,109.0,1.99,2005-05-25T17:40:20.000Z
13546,503,1,353.0,5.99,2005-05-27T05:03:39.000Z
13547,503,1,631.0,2.99,2005-05-28T16:36:32.000Z
13548,503,1,1074.0,4.99,2005-05-31T09:04:42.000Z
13549,503,2,2108.0,4.99,2005-06-17T18:35:26.000Z
13550,503,1,2225.0,2.99,2005-06-18T02:35:40.000Z
13551,503,2,3430.0,0.99,2005-06-21T17:46:08.000Z
13552,503,2,3935.0,6.99,2005-07-06T20:08:29.000Z
13553,503,2,4570.0,2.99,2005-07-08T04:33:59.000Z
13554,503,2,5465.0,2.99,2005-07-09T22:01:13.000Z
13555,503,1,5925.0,6.99,2005-07-10T20:41:27.000Z
13556,503,1,6166.0,4.99,2005-07-11T09:19:05.000Z
13557,503,1,6529.0,2.99,2005-07-12T03:31:04.000Z
13558,503,2,6950.0,4.99,2005-07-26T22:45:33.000Z
13559,503,1,8178.0,2.99,2005-07-28T20:54:31.000Z
13560,503,2,9725.0,0.99,2005-07-31T07:35:18.000Z
13561,503,1,9974.0,4.99,2005-07-31T15:51:11.000Z
13562,503,2,11075.0,2.99,2005-08-02T06:24:23.000Z
13563,503,1,11161.0,1.99,2005-08-02T09:05:57.000Z
13564,503,1,11858.0,4.99,2005-08-17T12:50:31.000Z
13565,503,2,12370.0,2.99,2005-08-18T06:57:47.000Z
13566,503,2,12783.0,4.99,2005-08-18T23:01:14.000Z
13567,503,1,13332.0,2.99,2005-08-19T19:00:51.000Z
13568,503,1,13551.0,2.99,2005-08-20T03:00:30.000Z
13569,503,1,14823.0,0.99,2005-08-22T00:24:42.000Z
13570,503,1,14913.0,2.99,2005-08-22T03:52:13.000Z
13571,503,2,15056.0,4.99,2005-08-22T09:15:54.000Z
13572,503,2,15077.0,2.99,2005-08-22T10:09:18.000Z
13573,503,1,15588.0,3.99,2005-08-23T05:02:35.000Z
13574,503,1,15692.0,4.99,2005-08-23T09:00:02.000Z
13575,503,1,15726.0,2.99,2005-08-23T10:28:26.000Z
13576,503,1,15797.0,0.99,2005-08-23T13:13:47.000Z
13577,504,2,136.0,5.99,2005-05-25T21:02:30.000Z
13578,504,2,470.0,4.99,2005-05-27T20:17:08.000Z
13579,504,1,838.0,4.99,2005-05-29T23:27:57.000Z
13580,504,1,2720.0,1.99,2005-06-19T13:51:55.000Z
13581,504,1,2938.0,6.99,2005-06-20T04:17:22.000Z
13582,504,2,3712.0,9.99,2005-07-06T09:47:35.000Z
13583,504,1,3713.0,6.99,2005-07-06T09:49:30.000Z
13584,504,1,4329.0,5.99,2005-07-07T17:04:16.000Z
13585,504,1,4757.0,0.99,2005-07-08T13:36:51.000Z
13586,504,2,5153.0,6.99,2005-07-09T07:35:05.000Z
13587,504,2,7342.0,3.99,2005-07-27T13:25:17.000Z
13588,504,1,7567.0,2.99,2005-07-27T21:38:05.000Z
13589,504,2,7807.0,2.99,2005-07-28T06:58:27.000Z
13590,504,2,7875.0,1.99,2005-07-28T09:23:48.000Z
13591,504,2,7944.0,4.99,2005-07-28T11:51:22.000Z
13592,504,1,8393.0,9.99,2005-07-29T05:02:11.000Z
13593,504,2,10397.0,0.99,2005-08-01T06:11:27.000Z
13594,504,2,10509.0,3.99,2005-08-01T10:25:28.000Z
13595,504,2,11569.0,2.99,2005-08-17T00:31:04.000Z
13596,504,1,12769.0,1.99,2005-08-18T22:26:40.000Z
13597,504,1,13166.0,2.99,2005-08-19T12:36:28.000Z
13598,504,2,13206.0,2.99,2005-08-19T14:05:34.000Z
13599,504,2,13387.0,2.99,2005-08-19T20:46:10.000Z
13600,504,2,13859.0,5.99,2005-08-20T13:53:43.000Z
13601,504,2,15018.0,4.99,2005-08-22T07:52:38.000Z
13602,504,1,15166.0,6.99,2005-08-22T14:05:37.000Z
13603,504,1,15723.0,8.99,2005-08-23T10:17:26.000Z
13604,504,2,16022.0,4.99,2005-08-23T20:44:27.000Z
13605,505,1,159.0,2.99,2005-05-26T00:34:28.000Z
13606,505,1,645.0,2.99,2005-05-28T18:14:09.000Z
13607,505,2,1799.0,5.99,2005-06-16T19:17:20.000Z
13608,505,2,1886.0,4.99,2005-06-17T02:36:02.000Z
13609,505,1,2773.0,7.99,2005-06-19T17:04:18.000Z
13610,505,1,3137.0,5.99,2005-06-20T18:41:28.000Z
13611,505,2,4008.0,5.99,2005-07-06T23:26:43.000Z
13612,505,1,4507.0,6.99,2005-07-08T01:22:45.000Z
13613,505,2,5976.0,9.99,2005-07-10T23:16:35.000Z
13614,505,2,6292.0,4.99,2005-07-11T16:23:33.000Z
13615,505,1,6441.0,0.99,2005-07-11T23:27:08.000Z
13616,505,1,7784.0,4.99,2005-07-28T06:15:32.000Z
13617,505,2,10219.0,5.99,2005-08-01T00:10:33.000Z
13618,505,1,10896.0,2.99,2005-08-02T00:19:33.000Z
13619,505,1,11163.0,0.99,2005-08-02T09:08:40.000Z
13620,505,1,11907.0,2.99,2005-08-17T14:40:47.000Z
13621,505,2,13612.0,3.99,2005-08-20T05:22:08.000Z
13622,505,1,14398.0,2.99,2005-08-21T09:27:21.000Z
13623,505,1,14802.0,2.99,2005-08-21T23:48:23.000Z
13624,505,1,15436.0,4.99,2005-08-22T23:30:26.000Z
13625,505,2,15867.0,4.99,2006-02-14T15:16:03.000Z
13626,506,1,114.0,3.99,2005-05-25T18:12:42.000Z
13627,506,2,387.0,2.99,2005-05-27T09:35:27.000Z
13628,506,2,410.0,3.99,2005-05-27T13:11:22.000Z
13629,506,1,547.0,8.99,2005-05-28T06:24:28.000Z
13630,506,2,907.0,0.99,2005-05-30T09:37:27.000Z
13631,506,1,1042.0,2.99,2005-05-31T04:53:00.000Z
13632,506,2,1153.0,4.99,2005-05-31T20:36:44.000Z
13633,506,1,1446.0,6.99,2005-06-15T18:13:45.000Z
13634,506,1,1467.0,2.99,2005-06-15T19:47:10.000Z
13635,506,2,1565.0,0.99,2005-06-16T02:13:09.000Z
13636,506,1,2755.0,9.99,2005-06-19T15:56:31.000Z
13637,506,2,2824.0,6.99,2005-06-19T19:31:45.000Z
13638,506,2,4594.0,7.99,2005-07-08T05:40:06.000Z
13639,506,2,4640.0,6.99,2005-07-08T07:59:34.000Z
13640,506,2,4806.0,8.99,2005-07-08T16:01:02.000Z
13641,506,2,5985.0,0.99,2005-07-10T23:51:58.000Z
13642,506,1,6783.0,2.99,2005-07-12T15:27:56.000Z
13643,506,1,7020.0,0.99,2005-07-27T01:24:27.000Z
13644,506,2,8096.0,9.99,2005-07-28T17:32:46.000Z
13645,506,2,8506.0,0.99,2005-07-29T08:23:52.000Z
13646,506,2,9654.0,3.99,2005-07-31T04:57:42.000Z
13647,506,2,9972.0,2.99,2005-07-31T15:42:43.000Z
13648,506,1,10477.0,2.99,2005-08-01T09:04:17.000Z
13649,506,1,10873.0,4.99,2005-08-01T23:30:34.000Z
13650,506,2,11238.0,0.99,2005-08-02T12:25:50.000Z
13651,506,2,11781.0,4.99,2005-08-17T09:37:00.000Z
13652,506,1,12994.0,0.99,2005-08-19T06:26:10.000Z
13653,506,2,13073.0,2.99,2005-08-19T09:05:38.000Z
13654,506,2,13767.0,0.99,2005-08-20T10:43:36.000Z
13655,506,1,14074.0,1.99,2005-08-20T22:16:07.000Z
13656,506,1,14337.0,2.99,2005-08-21T07:34:26.000Z
13657,506,2,14395.0,6.99,2005-08-21T09:24:00.000Z
13658,506,2,15022.0,5.99,2005-08-22T07:55:43.000Z
13659,506,2,15572.0,1.99,2005-08-23T04:28:01.000Z
13660,506,1,15694.0,9.99,2005-08-23T09:02:46.000Z
13661,507,1,52.0,0.99,2005-05-25T05:51:29.000Z
13662,507,2,713.0,4.99,2005-05-29T03:10:17.000Z
13663,507,2,1307.0,4.99,2005-06-15T09:06:15.000Z
13664,507,1,2143.0,4.99,2005-06-17T20:58:13.000Z
13665,507,2,2283.0,4.99,2005-06-18T05:56:06.000Z
13666,507,1,3660.0,4.99,2005-07-06T07:07:29.000Z
13667,507,1,3880.0,2.99,2005-07-06T17:32:49.000Z
13668,507,2,4440.0,0.99,2005-07-07T22:00:58.000Z
13669,507,2,4455.0,2.99,2005-07-07T22:43:46.000Z
13670,507,2,4744.0,0.99,2005-07-08T12:43:57.000Z
13671,507,2,4901.0,2.99,2005-07-08T19:44:51.000Z
13672,507,1,5962.0,0.99,2005-07-10T22:45:22.000Z
13673,507,1,6351.0,6.99,2005-07-11T19:31:44.000Z
13674,507,1,6396.0,1.99,2005-07-11T21:31:08.000Z
13675,507,1,6891.0,2.99,2005-07-12T20:07:35.000Z
13676,507,2,7770.0,5.99,2005-07-28T05:49:35.000Z
13677,507,1,7970.0,5.99,2005-07-28T12:58:38.000Z
13678,507,2,8369.0,2.99,2005-07-29T04:15:42.000Z
13679,507,2,8976.0,2.99,2005-07-30T03:12:32.000Z
13680,507,1,9003.0,2.99,2005-07-30T04:02:52.000Z
13681,507,2,12071.0,6.99,2005-08-17T20:49:14.000Z
13682,507,2,12275.0,4.99,2005-08-18T03:42:02.000Z
13683,507,1,12343.0,4.99,2005-08-18T06:15:13.000Z
13684,507,2,14625.0,4.99,2005-08-21T17:34:21.000Z
13685,507,1,15394.0,2.99,2005-08-22T22:04:21.000Z
13686,508,1,369.0,2.99,2005-05-27T06:46:49.000Z
13687,508,2,921.0,2.99,2005-05-30T10:53:09.000Z
13688,508,2,1661.0,4.99,2005-06-16T09:12:57.000Z
13689,508,2,5657.0,9.99,2005-07-10T06:33:43.000Z
13690,508,2,5978.0,6.99,2005-07-10T23:16:54.000Z
13691,508,1,6101.0,4.99,2005-07-11T05:50:33.000Z
13692,508,2,6646.0,0.99,2005-07-12T09:41:34.000Z
13693,508,2,6929.0,8.99,2005-07-26T21:59:19.000Z
13694,508,1,7283.0,5.99,2005-07-27T11:02:41.000Z
13695,508,2,7322.0,3.99,2005-07-27T12:37:26.000Z
13696,508,2,7327.0,7.99,2005-07-27T12:53:26.000Z
13697,508,2,7668.0,2.99,2005-07-28T01:41:31.000Z
13698,508,2,7676.0,4.99,2005-07-28T01:55:27.000Z
13699,508,2,8191.0,4.99,2005-07-28T21:47:14.000Z
13700,508,2,9694.0,5.99,2005-07-31T06:13:16.000Z
13701,508,1,9706.0,2.99,2005-07-31T06:43:19.000Z
13702,508,2,10128.0,2.99,2005-07-31T20:40:04.000Z
13703,508,1,10746.0,8.99,2005-08-01T18:58:49.000Z
13704,508,1,11365.0,2.99,2005-08-02T17:00:09.000Z
13705,508,2,11447.0,6.99,2005-08-02T19:36:25.000Z
13706,508,1,13095.0,6.99,2005-08-19T09:48:10.000Z
13707,508,2,13201.0,2.99,2005-08-19T13:56:05.000Z
13708,508,1,15010.0,6.99,2005-08-22T07:30:17.000Z
13709,508,1,15195.0,4.99,2005-08-22T15:08:23.000Z
13710,508,1,14318.0,0.99,2006-02-14T15:16:03.000Z
13711,509,1,22.0,4.99,2005-05-25T01:19:23.000Z
13712,509,1,831.0,8.99,2005-05-29T21:50:25.000Z
13713,509,1,1267.0,2.99,2005-06-15T06:21:21.000Z
13714,509,2,2919.0,4.99,2005-06-20T03:10:16.000Z
13715,509,2,4139.0,1.99,2005-07-07T07:17:35.000Z
13716,509,2,4266.0,4.99,2005-07-07T13:34:50.000Z
13717,509,2,4832.0,2.99,2005-07-08T17:07:05.000Z
13718,509,2,5008.0,2.99,2005-07-09T00:31:42.000Z
13719,509,1,6591.0,5.99,2005-07-12T06:13:46.000Z
13720,509,1,7848.0,6.99,2005-07-28T08:24:31.000Z
13721,509,1,8114.0,8.99,2005-07-28T18:14:06.000Z
13722,509,1,8214.0,5.99,2005-07-28T22:37:57.000Z
13723,509,2,8240.0,0.99,2005-07-28T23:33:32.000Z
13724,509,1,10189.0,4.99,2005-07-31T23:25:00.000Z
13725,509,2,10988.0,5.99,2005-08-02T03:38:17.000Z
13726,509,1,11814.0,6.99,2005-08-17T11:09:20.000Z
13727,509,2,12109.0,4.99,2005-08-17T21:58:35.000Z
13728,509,2,14045.0,4.99,2005-08-20T20:50:11.000Z
13729,509,2,14994.0,5.99,2005-08-22T06:52:24.000Z
13730,509,1,15965.0,2.99,2005-08-23T18:46:39.000Z
13731,510,1,75.0,8.99,2005-05-25T10:13:34.000Z
13732,510,1,372.0,5.99,2005-05-27T07:13:58.000Z
13733,510,2,1118.0,4.99,2005-05-31T15:23:02.000Z
13734,510,2,1435.0,5.99,2005-06-15T17:32:30.000Z
13735,510,2,1757.0,0.99,2005-06-16T16:32:24.000Z
13736,510,2,1925.0,0.99,2005-06-17T05:16:47.000Z
13737,510,1,2729.0,8.99,2005-06-19T14:06:15.000Z
13738,510,2,2806.0,0.99,2005-06-19T18:30:48.000Z
13739,510,2,2817.0,0.99,2005-06-19T19:05:22.000Z
13740,510,2,3352.0,8.99,2005-06-21T10:26:29.000Z
13741,510,2,3465.0,5.99,2005-06-21T21:10:01.000Z
13742,510,2,3744.0,2.99,2005-07-06T11:10:02.000Z
13743,510,1,4014.0,4.99,2005-07-06T23:58:54.000Z
13744,510,2,5851.0,4.99,2005-07-10T16:40:47.000Z
13745,510,1,6531.0,1.99,2005-07-12T03:35:24.000Z
13746,510,1,7457.0,2.99,2005-07-27T17:35:17.000Z
13747,510,1,7678.0,8.99,2005-07-28T01:58:16.000Z
13748,510,2,7794.0,9.99,2005-07-28T06:28:03.000Z
13749,510,2,8763.0,3.99,2005-07-29T18:38:24.000Z
13750,510,1,8926.0,4.99,2005-07-30T01:10:31.000Z
13751,510,1,10131.0,0.99,2005-07-31T20:45:28.000Z
13752,510,2,10265.0,7.99,2005-08-01T02:05:04.000Z
13753,510,2,11996.0,4.99,2005-08-17T17:34:37.000Z
